368,'Rillieux-la-Pape','69140'
369,'Saint-Cloud','92210'
370,'Clichy-sous-Bois','93390'
371,'Villenave-d''Ornon','33140'
372,'Saint-Leu','97436'
373,'Thiais','94320'
374,'L''Haÿ-les-Roses','94240'
375,'Carpentras','84200'
376,'Soissons','02200'
377,'Trappes','78190'
378,'Saumur','49400'
379,'Meyzieu','69330'
380,'Menton','06500'
381,'Yerres','91330'
382,'Alençon','61000'
383,'Guyancourt','78280'
384,'Baie-Mahault','97122'
385,'Lambersart','59130'
386,'Charenton-le-Pont','94220'
387,'Draveil','91210'
388,'Bergerac','24100'
389,'Villemomble','93250'
390,'Pierrefitte-sur-Seine','93380'
391,'Villiers-sur-Marne','94350'
392,'Vierzon','18100'
393,'Bezons','95870'
394,'Élancourt','78990'
395,'Saint-Étienne-du-Rouvray','76800'
396,'Ermont','95120'
397,'Saintes','17100'
398,'Aix-les-Bains','73100'
399,'Saint-Dizier','52100'
400,'Bois-Colombes','92270'
401,'Saint-Médard-en-Jalles','33160'
402,'Cachan','94230'
403,'Le Gosier','97190'
404,'Biarritz','64200'
405,'Laon','02000'
406,'La Possession','97419'
407,'Illkirch-Graffenstaden','67400'
408,'Villiers-le-Bel','95400'
409,'La Garenne-Colombes','92250'
410,'Savigny-le-Temple','77176'
411,'Vanves','92170'
412,'Montbéliard','25200'
413,'Rambouillet','78120'
414,'Ris-Orangis','91130'
415,'Rochefort','17300'
416,'Grigny','91350'
417,'Vigneux-sur-Seine','91270'
418,'Béthune','62400'
419,'Sens','89100'
420,'Gonesse','95500'
421,'Herblay','95220'
422,'Sannois','95110'
423,'Taverny','95150'
424,'Hénin-Beaumont','62110'
425,'Sucy-en-Brie','94370'
426,'Le Grand-Quevilly','76120'
427,'Rodez','12000'
428,'Brunoy','91800'
429,'Tournefeuille','31170'
430,'Dole','39100'
431,'Cavaillon','84300'
432,'Montfermeil','93370'
433,'Le Kremlin-Bicêtre','94270'
434,'Oullins','69600'
435,'La Garde','83130'
436,'Kourou','97310'
437,'Vichy','03200'
438,'Chaumont','52000'
439,'Romainville','93230'
440,'Miramas','13140'
441,'Armentières','59280'
442,'Vernon','27200'
443,'Saint-Sébastien-sur-Loire','44230'
444,'Fresnes','94260'
445,'Décines-Charpieu','69150'
446,'Orvault','44700'
447,'Épernay','51200'
448,'Matoury','97351'
449,'La Teste-de-Buch','33260'
450,'Bègles','33130'
451,'Abbeville','80100'
452,'Les Ulis','91940'
453,'Villeneuve-la-Garenne','92390'
454,'Champs-sur-Marne','77420'
455,'Bourgoin-Jallieu','38300'
456,'Villeneuve-sur-Lot','47300'
457,'Le Creusot','71200'
458,'Fontenay-aux-Roses','92260'
459,'Lunel','34400'
460,'Le Robert','97231'
461,'Bruay-la-Buissière','62700'
462,'Muret','31600'
463,'Libourne','33500'
464,'Oyonnax','01100'
465,'Eaubonne','95600'
466,'Le Bouscat','33110'
467,'Gradignan','33170'
468,'Lisieux','14100'
469,'Villeparisis','77270'
470,'Sèvres','92310'
471,'Le Plessis-Robinson','92350'
472,'Sainte-Anne','97180'
473,'Coudekerque-Branche','59210'
474,'Frontignan','34110'
475,'Lanester','56600'
476,'Brétigny-sur-Orge','91220'
477,'Montgeron','91230'
478,'Saint-Ouen-l''Aumône','95310'
479,'Maisons-Laffitte','78600'
480,'Montigny-lès-Metz','57950'
481,'Auch','32000'
482,'Cenon','33150'
483,'Hérouville-Saint-Clair','14200'
484,'Saint-Mandé','94160'
485,'Saint-Dié-des-Vosges','88100'
486,'Millau','12100'
487,'Mons-en-Baroeul','59370'
488,'La Madeleine','59110'
489,'Beaune','21200'
490,'Étampes','91150'
491,'La Valette-du-Var','83160'
